Philippe	NOMpro	Philippe
lur	PROper	leur
enposat	VERcjg	emposer
,	PONfbl	,
Tut	ADVgen	tout
issi	ADVgen	issi
les	PROper	il
numat	VERcjg	nommer
:	PONfbl	:
Julïum	ETR	Julius
,	PONfbl	,
quintilem	ETR	quintile
,	PONfbl	,
Augustum	ETR	Agustom
.	PONfrt	.

Sextilem	ETR	Sextile
.	PONfrt	.

E	CONcoo	et
uitovre	NOMcom	uitovre
e	CONcoo	et
septembre	NOMcom	septembre
E	CONcoo	et
novembre	NOMcom	novembre
e	CONcoo	et
decembre	NOMcom	décembre
Pluius	ADJqua	pluvieux
sunt	VERcjg	être
apelé	VERppe	apeler
,	PONfbl	,
Char	CONcoo	car
dunc	ADVgen	donc
sunt	VERcjg	être
tempesté	VERppe	tempester
.	PONfrt	.

E	CONcoo	et
que	CONsub	que
pluie	NOMcom	pluie
apelum	VERcjg	appeler
En	PRE	en
franchesche	ADJqua	franchez
raisun	NOMcom	raison
,	PONfbl	,
Ço	PROdem	ce
est	VERcjg	estre
latins	NOMpro	latin
imber	ETR	imber
Dum	PROrel	dont
est	VERcjg	estre
dit	VERppe	dire
september	NOMcom	septembier
.	PONfrt	.

Saciez	VERcjg	savoir
des	PRE.DETdef	de.le
altres	ADJind	autre
mois	NOMcom	mois
Si	ADVgen	si
sunt	VERcjg	être
numét	VERppe	nommer
tuz	DETind	tous
treis	PROcar	trois
,	PONfbl	,
E	CONcoo	et
pur	PRE	pour
cez	DETdem	cist
achaisuns	NOMcom	ochaison
Furent	VERcjg	estre
truvét	VERppe	trouver
cez	DETdem	cist
nuns	NOMcom	nom
.	PONfrt	.

N'	ADVneg	ne
en	PROadv	en
voil	VERcjg	vouloir
ore	ADVgen	or
plus	ADVgen	plus
traiter	VERinf	traiter
;	PONfbl	;
Altre	PROind	autre
voil	VERcjg	vouloir
cumencer	VERinf	commencer
Li	DETdef	le
Griu	NOMpro	Grius
dïent	VERcjg	dire
calo	ETR	Galot
E	CONcoo	et
li	DETdef	le
Latins	NOMpro	Latin
voco	ETR	voco
,	PONfbl	,
Ço	PROdem	ce
est	VERcjg	estre
apelum	VERcjg	appeler
En	PRE	en
franchesche	ADJqua	franchez
raisun	NOMcom	raison
;	PONfbl	;
E	CONcoo	et
Romulus	NOMpro	Romulius
qui	PROrel	que
ert	VERcjg	être
reis	NOMcom	roi
Ruvat	VERcjg	rover
que	CONsub	que
chascun	DETind	chascun
mois	NOMcom	mois
Fust	VERcjg	estre
kalende	NOMcom	calende
apelét	VERppe	appeler
Par	PRE	par
trestut	DETind	trèstout
sun	DETpos	son
regnét	NOMcom	règne
,	PONfbl	,
E	CONcoo	et
sulunc	PRE	selon
nos	DETpos	notre
raisuns	NOMcom	raison
Ço	PROdem	ce
est	VERcjg	estre
apeleisuns	NOMcom	appelaison
.	PONfrt	.

E	CONcoo	et
ben	ADVgen	bien
saciez	VERppe	savoir
que	CONsub	que
est	VERcjg	estre
veirs	ADJqua	voir
,	PONfbl	,
Kar	CONcoo	car
enz	ADVgen	ens
en	PRE	en
chascun	DETind	chascun
mois	NOMcom	mois
Uns	DETndf	un
evesques	NOMcom	évêque
gardout	VERcjg	garder
Cum	CONsub	comme
la	DETdef	le
lunë	NOMcom	lone
alout	VERcjg	aller
,	PONfbl	,
E	CONcoo	et
quant	CONsub	cant
nuvele	ADJqua	nouveau
esteit	VERcjg	être
,	PONfbl	,
As	PRE.DETdef	a
Rumains	NOMpro	Rumain
le	PROper	il
diseit	VERcjg	dire
,	PONfbl	,
E	CONcoo	et
dunc	ADVgen	donc
sacrefiouent	VERcjg	sacrifier
;	PONfbl	;
Aprof	ADVgen	apruef
ço	PROdem	ce
apelouent	VERcjg	appeler
Trestuz	DETind	trèstous
icels	PROdem	cil
del	PRE.DETdef	de
regnét	NOMcom	règne
A	PRE	a
Rume	NOMpro	Rome
la	DETdef	le
citét	NOMcom	cité
.	PONfrt	.

E	CONcoo	et
cels	DETdem	cil/celui
asemblemenz	NOMcom	assemblément
Chi	PROrel	qui
esteient	VERcjg	être
des	PRE.DETdef	de.le
genz	NOMcom	gent
,	PONfbl	,
Nunes	PROord	nun
les	PROper	il
apelouent	VERcjg	appeler
Pur	PRE	pour
ço	PROdem	ce
que	PROrel	que
se	PROper	soi
asemblouent	VERcjg	assembler
.	PONfrt	.

E	CONcoo	et
quant	CONsub	cant
cil	PROdem	cel
desevrouent	VERcjg	dessevrer
,	PONfbl	,
Cels	DETdem	cil/celui
jurz	NOMcom	jour
ides	NOMcom	ide
clamouent	VERcjg	clamer
.	PONfrt	.

E	CONcoo	et
ore	ADVgen	or
mustruns	VERcjg	montrer
brevement	ADVgen	brevement
Tut	DETind	tout
lur	DETpos	leur
ordenement	NOMcom	ordonnement
.	PONfrt	.

Saciez	VERcjg	savoir
quë	CONsub	que
en	PRE	en
jenver	NOMcom	jenver
,	PONfbl	,
Pur	PRE	pour
ço	PROdem	ce
que	PROrel	que
ert	VERcjg	être
premier	PROord	premier
,	PONfbl	,
Ses	DETpos	son
chalendes	NOMcom	chalande
poserent	VERcjg	poser
;	PONfbl	;
Dis	DETcar	dix
e	CONcoo	et
nof	PROcar	neuf
l'en	PROind	loin
dunerent	VERcjg	donner
.	PONfrt	.

Altretant	ADVgen	autretant
enposerent	VERcjg	emposer
Fevrer	NOMcom	fevrer
e	CONcoo	et
dunerent	VERcjg	donner
;	PONfbl	;
A	PRE	a
semptembre	NOMcom	semptembre
ensement	ADVgen	ensement
lcel	DETdem	cil
ordenement	NOMcom	ordonnement
Avril	NOMcom	avril
e	CONcoo	et
juin	NOMcom	jüin
ensemble	ADVgen	ensemble
,	PONfbl	,
Aüst	NOMcom	août
e	CONcoo	et
novembre	NOMcom	novembre
Dis	DETcar	dix
e	CONcoo	et
set	PROcar	set
enposerent	VERcjg	emposer
;	PONfbl	;
A	PRE	a
chascun	PROind	chascun
tant	ADVgen	tant
dunerent	VERcjg	donner
:	PONfbl	:
E	CONcoo	et
uitovre	NOMcom	uitovre
e	CONcoo	et
decembre	NOMcom	décembre
Altretant	ADVgen	autretant
ensemble	ADVgen	ensemble
.	PONfrt	.

E	CONcoo	et
des	PRE.DETdef	de.le
nones	PROord	non
mustrum	VERcjg	montrer
Par	PRE	par
mult	ADVgen	moult
breve	ADJqua	breve
raisun	NOMcom	raison
.	PONfrt	.

Jenvers	NOMcom	jenvers
,	PONfbl	,
qui	PROrel	que
fut	VERcjg	être
premers	PROord	premier
,	PONfbl	,
Quatre	DETcar	quatre
enn	PROadv	en
out	VERcjg	avoir
,	PONfbl	,
e	CONcoo	et
fevrers	NOMcom	fevrer
,	PONfbl	,
Averil	NOMcom	averil
,	PONfbl	,
juin	NOMcom	jüin
e	CONcoo	et
septembre	NOMcom	septembre
E	CONcoo	et
aüst	NOMcom	août
e	CONcoo	et
novembre	NOMcom	novembre
;	PONfbl	;
Altretant	ADVgen	autretant
enposerent	VERcjg	emposer
En	PRE	en
decembre	NOMcom	décembre
e	CONcoo	et
dunerent	VERcjg	donner
.	PONfrt	.

October	NOMcom	october
ensement	ADVgen	ensement
Out	VERcjg	avoir
cel	DETdem	cil
ordenement	NOMcom	ordonnement
.	PONfrt	.

E	CONcoo	et
enz	ADVgen	ens
en	PRE	en
chascun	DETind	chascun
mois	NOMcom	mois
Uit	DETcar	huit
ides	NOMcom	ide
mist	VERcjg	mettre
li	DETdef	le
reis	NOMcom	roi
Ki	PROrel	qui
primes	ADVgen	prim
les	PROper	il
truvat	VERcjg	trouver
Ne	CONcoo	ne
plus	ADVgen	plus
ne	CONcoo	ne
mains	ADVgen	moins
n'	ADVneg	ne
i	PROadv	i
ad	VERcjg	avoir
Sulunc	PRE	selon
sa	DETpos	son
volentét	NOMcom	volonté
,	PONfbl	,
Neint	PROind	naint
de	PRE	de
altre	DETind	autre
auctoritét	NOMcom	autorité
.	PONfrt	.

Mais	CONcoo	mais
ore	ADVgen	or
est	VERcjg	estre
questïun	NOMcom	quétion
Pur	PRE	pour
quel	DETrel	quel
cose	NOMcom	chose
truvum	VERcjg	trouver
Enz	PRE	ens
el	DETdef	el
mois	NOMcom	mois
de	PRE	de
jenver	NOMcom	jenver
Kalendes	NOMcom	calende
de	PRE	de
fevrer	NOMcom	fevrer
,	PONfbl	,
Des	PRE.DETdef	de
altres	PROind	autre
ensement	ADVgen	ensement
Entrechanjablement	ADVgen	entrechangeablement
.	PONfrt	.

Li	DETdef	le
Rumain	NOMpro	Rumain
quis	PROrel.PROper	qui.le
truverent	VERcjg	trouver
Les	DETdef	le
kalendes	NOMcom	calende
poserent	VERcjg	poser
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
jo	PROper	je
ai	VERcjg	avoir
cuntét	VERppe	compter
,	PONfbl	,
Descrit	VERcjg	décrire
e	CONcoo	et
demustrét	VERcjg	démontrer
.	PONfrt	.

Mais	CONcoo	mais
puis	ADVgen	puis
les	PROper	il
tresturnerent	VERcjg	trestourner
Pur	PRE	pour
les	DETdef	le
laruns	NOMcom	larron
qui	PROrel	que
erent	VERcjg	être
El	PRE.DETdef	en
regne	NOMcom	règne
e	CONcoo	et
destrusouent	VERcjg	détruser
Cels	PROdem	cil
qui	PROrel	que
a	PRE	a
Rume	NOMpro	Rome
alouent	VERcjg	aller
Lur	DETpos	leur
marchiét	NOMcom	marché
demenouent	VERcjg	demener
,	PONfbl	,
Lur	DETpos	leur
coses	NOMcom	chose
vendouent	VERcjg	vendre
Pur	PRE	pour
ço	PROdem	ce
que	PROrel	que
il	PROper	il
ne	ADVneg	ne
soüssent	VERcjg	savoir
Quant	CONsub	quand
aler	VERinf	aler
i	PROadv	i
deüsent	VERcjg	devoir
Al	PRE.DETdef	à.le
veiage	NOMcom	voyage
garder	VERinf	garder
Pur	PRE	pour
la	DETdef	le
gent	NOMcom	gent
destrusser	VERinf	destrousser
.	PONfrt	.

E	CONcoo	et
ço	PROdem	ce
en	PROadv	en
est	VERcjg	estre
l'	DETdef	le
achaisun	NOMcom	ochaison
Pur	PRE	pour
quei	PROrel	quoi
issi	ADVgen	issi
truvum	VERcjg	trouver
En	PRE	en
nostre	DETpos	notre
kalender	NOMcom	calendier
,	PONfbl	,
Iço	PROdem	ce
vus	PROper	vous
voil	VERcjg	vouloir
mustrer	VERinf	montrer
.	PONfrt	.

N'	ADVneg	ne
en	PROadv	en
voil	VERcjg	vouloir
ore	ADVgen	or
plus	ADVgen	plus
parler	VERinf	parler
,	PONfbl	,
Char	CONcoo	car
ore	ADVgen	or
vus	PROper	vous
voil	VERcjg	vouloir
nuncer	VERinf	noncer
Des	PRE.DETdef	de
signes	NOMcom	signe
dum	PROrel	dont
parlai	VERcjg	parler
Quant	CONsub	quand
des	PRE.DETdef	de.le
jurz	NOMcom	jour
traitai	VERcjg	traiter
Que	PROrel	que
Egyptïen	NOMpro	Egiptien
truverent	VERcjg	trouver
Qui	PROrel	que
mult	ADVgen	moult
sage	ADJqua	sage
gent	NOMcom	gent
erent	VERcjg	être
,	PONfbl	,
E	CONcoo	et
distrent	VERcjg	dire
par	PRE	par
figures	NOMcom	figure
E	CONcoo	et
par	PRE	par
divines	ADJqua	divin
cures	NOMcom	cure
.	PONfrt	.

E	CONcoo	et
si	ADVgen	si
vus	PROper	vous
demandez	VERcjg	demander
Pur	PRE	pour
quei	PROrel	quoi
furent	VERcjg	estre
truvez	VERppe	trouver
,	PONfbl	,
Macrobe	NOMpro	Macrobe
querez	VERcjg	querre
;	PONfbl	;
Iloec	ADVgen	illuec
le	PROper	il
truverez	VERcjg	trouver
El	PRE.DETdef	en
Sunge	NOMcom	songe
Scipïun	NOMpro	Scipion
U	PROrel	où
demustret	VERcjg	démontrer
raisun	NOMcom	raison
.	PONfrt	.

Pur	PRE	pour
ço	PROdem	ce
nel	ADVneg.PROper	ne
voil	VERcjg	vouloir
cuncter	VERinf	conter
,	PONfbl	,
Ainz	ADVgen	ains
me	PROper	je
plaist	VERcjg	plaire
demustrer	VERinf	démontrer
Pur	PRE	pour
quei	PROrel	quoi
furent	VERcjg	estre
numez	VERppe	nommer
E	CONcoo	et
as	PRE.DETdef	à.le
mais	NOMcom	mai
enposez	VERppe	emposer
.	PONfrt	.

Mais	CONcoo	mais
ço	PROdem	ce
devez	VERcjg	devoir
saveir	VERinf	savoir
E	CONcoo	et
ben	ADVgen	bien
creire	VERinf	croire
pur	PRE	pour
veir	NOMcom	voir
:	PONfbl	:
Signe	NOMcom	cygne
n'	ADVneg	ne
est	VERcjg	estre
cose	NOMcom	chose
nule	ADJind	nul
,	PONfbl	,
Ainz	ADVgen	ains
est	VERcjg	estre
dit	VERppe	dire
par	PRE	par
figure	NOMcom	figure
,	PONfbl	,
Ne	ADVneg	ne
mais	ADVgen	mais
que	ADVgen	que
sulement	ADVgen	seulement
Sutil	ADJqua	subtil
entendement	NOMcom	entendement
Que	PROrel	que
Egyptïen	NOMpro	Egiptien
truverent	VERcjg	trouver
Quant	CONsub	quand
le	DETdef	le
cel	NOMcom	ciel
deviserent	VERcjg	deviser
.	PONfrt	.

La	DETdef	le
premeraine	ADJord	premerain
partie	NOMcom	partie
Ne	ADVneg	ne
larrai	VERcjg	laisser
nel	ADVneg.PROper	ne
vus	PROper	vous
die	VERcjg	dire
Arïetem	ETR	ariete
numerent	VERcjg	nommer
,	PONfbl	,
Cest	DETdem	cest
num	NOMcom	nom
li	PROper	il
emposerent	VERcjg	emposer
;	PONfbl	;
Iço	PROdem	ce
est	VERcjg	estre
multuns	NOMcom	mouton
En	PRE	en
franchesches	ADJqua	franchez
raisuns	NOMcom	raison
.	PONfrt	.

Ore	ADVgen	or
vëez	VERcjg	voir
sutilement	ADVgen	subtilement
Par	PRE	par
quel	DETrel	quel
entendement	NOMcom	entendement
:	PONfbl	:
Char	CONcoo	car
si	ADVgen	si
cume	CONsub	comme
cele	DETdem	cil
beste	NOMcom	beste
Ad	VERcjg	avoir
lungs	ADJqua	long
corns	NOMcom	cor
en	PRE	en
la	DETdef	le
teste	NOMcom	teste
,	PONfbl	,
Granz	ADJqua	grand
e	CONcoo	et
recercelez	VERppe	recerceler
,	PONfbl	,
Que	PROrel	que
multun	NOMcom	mouton
apelez	VERcjg	apeler
,	PONfbl	,
E	CONcoo	et
al	PRE.DETdef	à.le
chef	NOMcom	chef
ad	VERcjg	avoir
valur	NOMcom	valeur
E	CONcoo	et
tute	DETind	tout
sa	DETpos	son
vigur	NOMcom	vigueur
,	PONfbl	,
Li	DETdef	le
soleilz	NOMcom	soleil
ensement	ADVgen	ensement
,	PONfbl	,
Senz	PRE	sans
nul	DETind	nul
redutement	NOMcom	redoutement
,	PONfbl	,
Quant	CONsub	quand
il	PROper	il
vait	VERcjg	aller
icele	DETdem	cil
part	NOMcom	part
,	PONfbl	,
Ses	DETpos	son
rais	NOMcom	rai
getet	VERcjg	jeter
e	CONcoo	et
espart	VERcjg	espardre
;	PONfbl	;
Plusurs	DETind	plusieurs
parz	NOMcom	part
les	PROper	il
estent	VERcjg	étendre
Trestuz	PROind	trèstout
a	PRE	a
sun	DETpos	son
talent	NOMcom	talent
.	PONfrt	.

E	CONcoo	et
pur	PRE	pour
ço	PROdem	ce
est	VERcjg	estre
numee	VERppe	nommer
Issi	ADVgen	issi
cele	DETdem	cil
cuntree	NOMcom	contrée
,	PONfbl	,
U	PROrel	où
pur	PRE	pour
cest'	DETdem	cist
achaisun	NOMcom	ochaison
Quë	PROrel	que
en	PRE	en
cele	DETdem	cil
saisun	NOMcom	saison
Li	DETdef	le
soleilz	NOMcom	soleil
en	PRE	en
veritét	NOMcom	vérité
Vait	VERcjg	aller
le	DETdef	le
destre	ADJqua	destre
costét	NOMcom	côté
Del	PRE.DETdef	de
grant	ADJqua	grant
ÿonïum	NOMpro	Joynum
Que	PROrel	que
nus	PROper	nous
mer	NOMcom	mer
apelum	VERcjg	appeler
,	PONfbl	,
Eissi	ADVgen	issi
cume	CONsub	comme
li	DETdef	le
multuns	NOMcom	mouton
En	PRE	en
iceles	DETdem	cil
saisuns	NOMcom	saison
Se	PROper	soi
gist	VERcjg	gésir
en	PRE	en
veritét	NOMcom	vérité
Sur	PRE	sur
le	DETdef	le
destre	ADJqua	destre
costét	NOMcom	côté
.	PONfrt	.

E	CONcoo	et
cest	DETdem	cest
signe	NOMcom	signe
poserent	VERcjg	poser
Icil	PROdem	cil
quil	PROrel.PROper	qui.le
cuntruverent	VERcjg	controuver
,	PONfbl	,
En	PRE	en
marz	NOMcom	mars
,	PONfbl	,
qui	PROrel	que
esteit	VERcjg	être
digne	ADJqua	digne
Que	CONsub	que
il	PROper	il
oüst	VERcjg	avoir
icel	DETdem	cil
signe	NOMcom	signe
,	PONfbl	,
Char	CONcoo	car
es	PRE.DETdef	en.le
duze	ADJcar	douze
kalendes	NOMcom	calende
D'	PRE	de
avril	NOMcom	avril
,	PONfbl	,
que	CONsub	que
ben	ADVgen	bien
l'	DETdef	le
entendes	VERcjg	entendre
,	PONfbl	,
Li	DETdef	le
nostre	ADJpos	notre
Crëaturs	NOMpro	Créatur
Furmat	VERcjg	former
les	DETdef	le
premers	ADJord	premier
jurs	NOMcom	jour
U	PROrel	où
li	DETdef	le
soleilz	NOMcom	soleil
tuz	DETind	tous
jurz	NOMcom	jour
Cumencerat	VERcjg	commencer
sun	DETpos	son
curs	NOMcom	cours
;	PONfbl	;
E	CONcoo	et
ço	PROdem	ce
Helpri	NOMpro	Helpri
dit	VERcjg	dire
Pur	PRE	pour
veir	NOMcom	voir
en	PRE	en
sun	DETpos	son
escrit	NOMcom	écrit
,	PONfbl	,
E	CONcoo	et
Bedë	NOMpro	Bedo
e	CONcoo	et
Gerlanz	NOMpro	Gerland
E	CONcoo	et
Nebroz	NOMpro	Nebroz
li	DETdef	le
vaillanz	VERppa	valoir
.	PONfrt	.

Le	DETdef	le
altre	ADJind	autre
signe	NOMcom	signe
poserent	VERcjg	poser
Que	PROrel	que
Taurum	NOMpro	Taure
apelerent	VERcjg	apeler
En	PRE	en
avril	NOMcom	avril
veirement	ADVgen	voirement
Par	PRE	par
cest	DETdem	cest
entendement	NOMcom	entendement
:	PONfbl	:
Char	CONcoo	car
quant	CONsub	cant
li	DETdef	le
soleilz	NOMcom	soleil
vait	VERcjg	aller
,	PONfbl	,
En	PRE	en
cele	DETdem	cil
part	NOMcom	part
se	PROper	soi
trait	VERcjg	traire
,	PONfbl	,
Dunc	ADVgen	donc
maürent	VERcjg	mourir
les	DETdef	le
blez	NOMcom	blé
Que	PROrel	que
boes	NOMcom	bue
unt	VERcjg	avoir
laburez	VERppe	laburer
En	PRE	en
ces	DETdem	ce
terres	NOMcom	terre
ardantes	VERppa	ardre
E	CONcoo	et
des	PRE.DETdef	de.le
ewes	NOMcom	eau
saillantes	VERppa	salir
.	PONfrt	.

Pur	PRE	pour
ço	PROdem	ce
dit	VERcjg	dire
Helpri	NOMpro	Helpri
Que	PROrel	que
Egyptïen	NOMpro	Egiptien
eissi	ADVgen	ainsi
Cest	DETdem	cest
num	NOMcom	nom
li	PROper	il
enposerent	VERcjg	emposer
E	CONcoo	et
Taurum	ETR	TUUS
le	PROper	il
apelerent	VERcjg	apeler
.	PONfrt	.

Le	DETdef	le
terz	ADJord	tiers
signe	NOMcom	signe
poserent	VERcjg	poser
En	PRE	en
mai	NOMcom	mai
,	PONfbl	,
que	PROrel	que
il	PROper	il
apelerent	VERcjg	apeler
Geminos	NOMpro	Geminos
par	PRE	par
raisuns	NOMcom	raison
,	PONfbl	,
Que	PROrel	que
frerres	NOMcom	frëer
apeluns	VERcjg	appeler
;	PONfbl	;
Sulunc	PRE	selon
l'	DETdef	le
entendement	NOMcom	entendement
De	PRE	de
la	DETdef	le
paiene	ADJqua	païen
gent	NOMcom	gent
,	PONfbl	,
L'	DETdef	le
un	PROind	un
numum	VERcjg	nommer
Castorem	ETR	Castour
E	CONcoo	et
le	DETdef	le
altre	PROind	autre
Pollucem	ETR	Polucem
.	PONfrt	.

E	CONcoo	et
amdui	PROcar	ambedeux
furent	VERcjg	estre
frere	NOMcom	frère
De	PRE	de
mere	NOMcom	mere
,	PONfbl	,
num	ADVneg	non
de	PRE	de
pere	NOMcom	père
.	PONfrt	.

Castor	NOMpro	Castor
fud	VERcjg	être
filz	NOMcom	fil
Jovis	ETR	jouis
E	CONcoo	et
Pollux	NOMpro	Polus
filz	NOMcom	fil
Martis	NOMpro	Martis
,	PONfbl	,
E	CONcoo	et
Castor	NOMpro	Castor
fud	VERcjg	être
itels	ADJqua	itel
Que	CONsub	que
il	PROper	il
ne	ADVneg	ne
fud	VERcjg	être
pas	ADVneg	pas
mortels	ADJqua	mortel
.	PONfrt	.

E	CONcoo	et
cil	PROdem	cel
tant	ADVgen	tant
espleitat	VERcjg	exploiter
Que	CONsub	que
sun	DETpos	son
frere	NOMcom	frère
dunat	VERcjg	donner
,	PONfbl	,
Chi	PROrel	qui
ainz	ADVgen	ainz
mortel	ADJqua	mortel
esteit	VERcjg	être
,	PONfbl	,
Qu'	CONsub	que
il	PROper	il
murir	VERinf	mourir
nen	ADVgen.PROper	ne.me
poeit	VERcjg	pouvoir
.	PONfrt	.

En	PRE	en
cel	NOMcom	ciel
furent	VERcjg	estre
portez	VERppe	porter
,	PONfbl	,
En	PRE	en
esteiles	NOMcom	étoile
müez	VERppe	muer
,	PONfbl	,
E	CONcoo	et
ourent	VERcjg	avoir
tel	DETind	tel
amur	NOMcom	amour
E	CONcoo	et
itele	DETind	itel
dulçur	NOMcom	douceur
Que	CONsub	que
quant	CONsub	cant
li	DETdef	le
uns	PROind	un
raiout	VERcjg	rayer
,	PONfbl	,
L'	DETdef	le
altre	PROind	autre
se	PROper	soi
rescunsout	VERcjg	resconser
.	PONfrt	.

E	CONcoo	et
ço	PROdem	ce
truvum	VERcjg	trouver
lisant	VERppa	lire
En	PRE	en
Ovide	NOMpro	Ovide
le	DETdef	le
grant	ADJqua	grant
;	PONfbl	;
Ço	PROdem	ce
fud	VERcjg	être
entendement	NOMcom	entendement
De	PRE	de
la	DETdef	le
paiene	ADJqua	païen
gent	NOMcom	gent
.	PONfrt	.

Ore	ADVgen	or
vëez	VERcjg	voir
del	PRE.DETdef	de
quart	ADJord	cart
signe	NOMcom	signe
Pur	PRE	pour
quel	DETrel	quel
cose	NOMcom	chose
il	PROper	il
fud	VERcjg	être
digne	ADJqua	digne
Quë	CONsub	que
en	PRE	en
juin	NOMcom	jüin
fud	VERcjg	être
posét	VERppe	poser
E	CONcoo	et
Cancrum	ETR	CanCrE<unk>
apelét	VERppe	appeler
Que	PROrel	que
nus	PROind	nul
crabbe	NOMcom	crabe
apelum	VERcjg	appeler
En	PRE	en
franchesche	ADJqua	franchez
raisun	NOMcom	raison
.	PONfrt	.

Beste	NOMcom	bête
est	VERcjg	estre
de	PRE	de
tel	DETind	tel
nature	NOMcom	nature
E	CONcoo	et
de	PRE	de
tele	DETind	tel
figure	NOMcom	figure
Que	CONsub	que
ele	PROper	il
ne	ADVneg	ne
pot	VERcjg	pöoir
drait	NOMcom	drait
aler	VERinf	aler
Par	PRE	par
terre	NOMcom	terre
ne	CONcoo	ne
par	PRE	par
mer	NOMcom	mer
.	PONfrt	.

Saceiz	VERcjg	savoir
,	PONfbl	,
tut	ADVgen	tout
issi	ADVgen	issi
fait	VERcjg	faire
Li	DETdef	le
soleilz	NOMcom	soleil
quant	CONsub	cant
il	PROper	il
vait	VERcjg	aller
En	PRE	en
icele	DETdem	cil
cuntree	NOMcom	contrée
Que	CONsub	que
si	ADVgen	si
est	VERcjg	estre
apelee	VERppe	appeler
:	PONfbl	:
Ne	ADVneg	ne
pot	VERcjg	pöoir
plus	ADVgen	plus
halt	ADJqua	haut
munter	VERinf	monter
,	PONfbl	,
Ainz	ADVgen	ains
l'	PROper	il
estoet	VERcjg	estovoir
returner	VERinf	retourner
;	PONfbl	;
E	CONcoo	et
pur	PRE	pour
cest'	DETdem	cist
achaisun	NOMcom	ochaison
Issi	ADVgen	issi
cest	DETdem	cest
signe	NOMcom	signe
ad	VERcjg	avoir
nun	NOMcom	nom
,	PONfbl	,
Si	ADVgen	si
cume	CONsub	comme
truvum	VERcjg	trouver
lisant	VERppa	lire
Enz	PRE	ens
el	DETdef	el
cumpot	NOMcom	compot
Gerlant	NOMpro	Gerland
.	PONfrt	.

E	CONcoo	et
saceiz	VERcjg	savoir
pur	PRE	pour
veritét	NOMcom	vérité
,	PONfbl	,
Li	DETdef	le
quint	ADJord	quint
signe	NOMcom	signe
est	VERcjg	estre
posét	VERppe	poser
En	PRE	en
juinnét	NOMcom	juiné
par	PRE	par
raisun	NOMcom	raison
,	PONfbl	,
Que	PROrel	que
apelerent	VERcjg	apeler
leün	NOMcom	lion
.	PONfrt	.

Leüns	NOMcom	lion
ad	VERcjg	avoir
tel	DETind	tel
nature	NOMcom	nature
Que	CONsub	que
nen	ADVneg.PROper	ne.me
ad	VERcjg	avoir
beste	NOMcom	beste
nule	ADJind	nul
:	PONfbl	:
Fort	ADJqua	fort
ad	VERcjg	avoir
le	DETdef	le
piz	NOMcom	piz
devant	ADVgen	devant
,	PONfbl	,
Hardiz	VERppe	hardi
e	CONcoo	et
cumbatant	VERppa	combattre
;	PONfbl	;
Feble	ADJqua	feble
ad	VERcjg	avoir
le	DETdef	le
trait	NOMcom	trait
derere	ADVgen	derrière
,	PONfbl	,
Qüe	NOMcom	queue
de	PRE	de
grant	ADJqua	grant
manere	NOMcom	manaire
.	PONfrt	.

Saceiz	VERcjg	savoir
,	PONfbl	,
pur	PRE	pour
cel	PROdem	cil
voil	VERcjg	vouloir
dirre	VERinf	dire
Char	CONcoo	car
a	PRE	a
itel	DETind	itel
materie	NOMcom	matière
Li	DETdef	le
soleilz	NOMcom	soleil
,	PONfbl	,
quant	CONsub	cant
la	PROper	il
vait	VERcjg	aller
E	CONcoo	et
cele	DETdem	cil
part	NOMcom	part
se	PROper	soi
trait	VERcjg	traire
,	PONfbl	,
Enz	ADVgen	ens
el	PRE.DETdef	en
cumencement	NOMcom	commencement
Tute	DETind	tout
sa	DETpos	son
vertud	NOMcom	vertu
prent	VERcjg	prendre
:	PONfbl	:
Tut	ADVgen	tout
est	VERcjg	estre
esbuillissant	VERppa	esbouillir
,	PONfbl	,
Forment	ADVgen	fortement
chalt	ADJqua	chaud
e	CONcoo	et
ardant	VERppa	ardre
.	PONfrt	.

Quant	CONsub	quand
est	VERcjg	estre
en	PRE	en
mi	NOMcom	mi
venud	VERppe	venir
,	PONfbl	,
N'	ADVneg	ne
ad	VERcjg	avoir
gueres	ADVgen	gaire
de	PRE	de
vertud	NOMcom	vertu
Plus	ADVgen	plus
que	CONsub	que
li	DETdef	le
leüns	NOMcom	lion
ad	VERcjg	avoir
Qui	PROrel	que
les	DETdef	le
greilles	ADJqua	grêle
flans	NOMcom	flanc
ad	VERcjg	avoir
.	PONfrt	.

Sulunc	PRE	selon
le	DETdef	le
vëement	NOMcom	voiment
A	PRE	a
cest'	DETdem	cist
humaine	ADJqua	humain
gent	NOMcom	gent
,	PONfbl	,
La	DETdef	le
cüe	NOMcom	cue
signefie	VERcjg	signefier
,	PONfbl	,
Que	CONsub	que
il	PROper	il
ad	VERcjg	avoir
de	PRE	de
grant	ADJqua	grant
baillie	NOMcom	baillie
,	PONfbl	,
Le	DETdef	le
soleil	NOMcom	soleil
pereçus	ADJqua	pereços
Par	PRE	par
le	DETdef	le
tens	NOMcom	temps
que	PROrel	que
est	VERcjg	estre
pluius	ADJqua	pluvieux
.	PONfrt	.

Mais	CONcoo	mais
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
pereçus	ADJqua	pereços
,	PONfbl	,
