AMI	NOMpro	Ami
li	DETdef	le
losengiers	NOMcom	losengier
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
de	PRE	de
voz	PROper	vous
me	PROper	je
voldroie	VERcjg	voloir
acointier	VERinf	acointier
Et	CONcoo	et
le	DETdef	le
païs	NOMcom	päis
et	CONcoo	et
la	DETdef	le
terre	NOMcom	terre
enseingnier	VERinf	enseigner
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
dist	VERcjg	dire
li	DETdef	le
cuens	NOMcom	conte
:	PONfbl	:
“	PONpga	“
Je	PROper	je
l'	PROper	il
otroi	VERcjg	otroiier
,	PONfbl	,
par	PRE	par
mon	DETpos	mon
chief	NOMcom	chief
!	PONfrt	!

”	PONpdr	”
Il	PROper	il
fist	VERcjg	faire
folie	NOMcom	folie
,	PONfbl	,
ja	ADVgen	ja
nel	ADVneg.PROper	ne
voz	PROper	vous
quier	VERcjg	querre
noier	VERinf	noiier
.	PONfrt	.

Puis	ADVgen	puis
fu	VERcjg	estre
tele	DETind	tel
hore	NOMcom	heure
qu'	PROrel	que
an	PROadv	en
dut	VERcjg	devoir
perdre	VERinf	perdre
le	DETdef	le
chief	NOMcom	chief
Par	PRE	par
pezant	VERppa	peser
aventure	NOMcom	aventure
.	PONfrt	.

Li	DETdef	le
cuens	NOMcom	conte
Amiles	NOMpro	Amiles
fu	VERcjg	estre
moult	ADVgen	moult
gentiz	ADJqua	gentil
et	CONcoo	et
ber	ADJqua	ber
,	PONfbl	,
S'	CONsub	se
il	PROper	il
se	PROper	soi
poïst	VERcjg	pöoir
de	PRE	de
Hardré	NOMpro	Hardré
delivrer	VERinf	delivrer
.	PONfrt	.

La	DETdef	le
fille	NOMcom	fille
Charle	NOMpro	Charles
,	PONfbl	,
Belyssant	NOMpro	Blancheflor
au	PRE.DETdef	a
vis	NOMcom	vis
cler	ADJqua	clair
Tout	ADVgen	tout
en	PRE	en
plorant	VERppa	plorer
vint	VERcjg	venir
au	PRE.DETdef	a
conte	NOMcom	conte
parler	VERinf	parler
.	PONfrt	.

Belement	ADVgen	bellement
l'	PROper	il
arraisonne	VERcjg	arraisonner
.	PONfrt	.

“	PONpga	“
Biaus	ADJqua	beau
sire	NOMcom	seignor
Amile	NOMpro	Amile
,	PONfbl	,
dist	VERcjg	dire
la	DETdef	le
franche	ADJqua	franc
meschinne	NOMcom	meschine
,	PONfbl	,
Je	PROper	je
voz	PROper	vous
offri	VERcjg	offrir
l'	DETdef	le
autre	ADJind	autre
jor	NOMcom	jor
mon	DETpos	mon
service	NOMcom	service
Dedens	PRE	dedans
ma	DETpos	mon
chambre	NOMcom	chambre
en	PRE	en
pure	ADJqua	pur
ma	DETpos	mon
chemise	NOMcom	chemise
.	PONfrt	.

Bien	ADVgen	bien
voz	PROper	vous
seüstez	VERcjg	sëoir
de	PRE	de
m'	DETpos	mon
amor	NOMcom	amor
escondire	VERinf	escondire
.	PONfrt	.

Envers	PRE	envers
Hardré	NOMpro	Hardré
nel	ADVneg.PROper	ne
feïstez	VERcjg	faire
voz	PROper	vous
mie	ADVneg	mie
,	PONfbl	,
Qui	PROrel	que
tant	ADVgen	tant
est	VERcjg	estre
fel	ADJqua	felon
et	CONcoo	et
crueuls	ADJqua	crueux
et	CONcoo	et
traïtres	ADJqua	träitor
.	PONfrt	.

A	PRE	a
cop	NOMcom	coup
d'	PRE	de
espee	NOMcom	espee
ainques	ADVgen	ainque
ne	ADVneg	ne
fist	VERcjg	faire
malice	NOMcom	malice
,	PONfbl	,
Plus	ADVgen	plus
de	PRE	de
mil	DETcar	mille
homes	NOMcom	homme
a	VERcjg	avoir
tolues	VERppe	tolir
les	DETdef	le
vies	NOMcom	vie
.	PONfbl	.
”	PONpdr	”
Ce	PROdem	ce
dist	VERcjg	dire
li	DETdef	le
cuens	NOMcom	conte
:	PONfbl	:
“	PONpga	“
Ne	ADVneg	ne
voz	PROper	vous
poist	VERcjg	peser
,	PONfbl	,
douce	ADJqua	doux
amie	NOMcom	ami
,	PONfbl	,
Si	ADVgen	si
m'	PROper	je
aït	VERcjg	aidier
Dex	NOMpro	dieu
,	PONfbl	,
au	PRE.DETdef	a
cuer	NOMcom	cuer
en	PROadv	en
ai	VERcjg	avoir
grant	ADJqua	grant
ire	NOMcom	ire
,	PONfbl	,
Mais	CONcoo	mais
je	PROper	je
n'	ADVneg	ne
en	PROadv	en
puis	VERcjg	pöoir
plus	ADVgen	plus
faire	VERinf	faire
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
cuens	NOMcom	conte
Amiles	NOMpro	Amiles
avale	VERcjg	avaler
le	DETdef	le
donjon	NOMcom	donjon
,	PONfbl	,
Devant	PRE	devant
lui	PROper	il
vint	VERcjg	venir
la	DETdef	le
fille	NOMcom	fille
au	PRE.DETdef	a
roi	NOMcom	roi
Charlon	NOMpro	Charles
.	PONfrt	.

Bien	ADVgen	bien
fu	VERcjg	estre
vestue	VERppe	vestir
d'	PRE	de
un	DETndf	un
hermin	ADJqua	ermin
pelison	NOMcom	pelison
Et	CONcoo	et
par	PRE	par
desore	ADVgen	desor
d'	PRE	de
un	DETndf	un
vermoil	ADJqua	vermeil
syglaton	NOMcom	siglaton
.	PONfrt	.

Ou	PROrel	où
voit	VERcjg	vëoir
le	DETdef	le
conte	NOMcom	conte
,	PONfbl	,
si	ADVgen	si
l'	PROper	il
a	VERcjg	avoir
mis	VERppe	metre
a	PRE	a
raison	NOMcom	raison
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
dist	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
je	PROper	je
n'	ADVneg	ne
aimme	VERcjg	amer
se	CONsub	se
voz	PROper	vous
non	ADVneg	non
.	PONfrt	.

En	PRE	en
vostre	DETpos	vostre
lit	NOMcom	lit
une	DETndf	un
nuit	NOMcom	nuit
me	PROper	je
semoing	VERcjg	semondre
,	PONfbl	,
Trestout	DETind	trèstout
mon	DETpos	mon
cors	NOMcom	corps
voz	PROper	vous
metrai	VERcjg	metre
a	PRE	a
bandon	NOMcom	bandon
.	PONfbl	.
”	PONpdr	”
Dist	VERcjg	dire
li	DETdef	le
cuens	NOMcom	conte
:	PONfbl	:
“	PONpga	“
Damme	NOMcom	dame
,	PONfbl	,
ci	ADVgen	ci
a	VERcjg	avoir
grant	ADJqua	grant
mesprison	NOMcom	mesprison
.	PONfrt	.

Ja	ADVgen	ja
voz	PROper	vous
demande	VERcjg	demander
li	DETdef	le
fors	ADJqua	fort
rois	NOMcom	roi
d'	PRE	de
Arragon	NOMpro	Aragon
Et	CONcoo	et
d'	PRE	de
Espolice	NOMpro	Espolice
Girars	NOMpro	Girard
li	DETdef	le
fiuls	NOMcom	fils
Othon	NOMpro	Oton
,	PONfbl	,
Qui	PROrel	que
mainne	VERcjg	mener
an	PRE	en
ost	NOMcom	ost
plus	ADVgen	plus
de	PRE	de
mil	DETcar	mille
compaingnons	NOMcom	compagnon
.	PONfrt	.

Ne	ADVneg	ne
les	PROper	il
panriéz	VERcjg	prendre
por	PRE	por
tout	DETind	tout
l'	DETdef	le
or	NOMcom	or
de	PRE	de
cest	DETdem	cest
mont	NOMcom	monde
,	PONfbl	,
Et	CONcoo	et
moi	PROper	je
voléz	VERcjg	vouloir
qui	PROrel	que
n'	ADVneg	ne
ai	VERcjg	avoir
un	DETcar	un
esporon	NOMcom	esporon
Ne	CONcoo	ne
borc	NOMcom	bourg
ne	CONcoo	ne
ville	NOMcom	ville
ne	CONcoo	ne
chastel	NOMcom	chastel
ne	CONcoo	ne
donjon	NOMcom	donjon
,	PONfbl	,
Onques	ADVgen	onque
ne	ADVneg	ne
vi	VERcjg	vëoir
mon	DETpos	mon
feu	NOMcom	feu
ne	CONcoo	ne
ma	DETpos	mon
maison	NOMcom	maison
!	PONfrt	!

Je	PROper	je
nel	ADVneg.PROper	ne
feroie	VERcjg	faire
por	PRE	por
tout	DETind	tout
l'	DETdef	le
or	NOMcom	or
de	PRE	de
cest	DETdem	cest
mont	NOMcom	monde
,	PONfbl	,
Mais	CONcoo	mais
je	PROper	je
serai	VERcjg	estre
,	PONfbl	,
ma	DETpos	mon
damme	NOMcom	dame
,	PONfbl	,
li	DETdef	le
vostre	ADJpos	vostre
hom	NOMcom	homme
,	PONfbl	,
Servirai	VERcjg	servir
voz	PROper	vous
a	PRE	a
force	NOMcom	force
et	CONcoo	et
a	PRE	a
bandon	NOMcom	bandon
,	PONfbl	,
Car	CONcoo	car
ce	PROdem	ce
doi	VERcjg	devoir
je	PROper	je
bien	ADVgen	bien
faire	VERinf	faire
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
cuens	NOMcom	conte
Amiles	NOMpro	Amiles
et	CONcoo	et
la	DETdef	le
fille	NOMcom	fille
au	PRE.DETdef	a
roi	NOMcom	roi
Charle	NOMpro	Charles
Par	PRE	par
mautalent	NOMcom	maltalent
d'	PRE	de
iluec	ADVgen	illuec
endroit	NOMcom	endroit
departent	VERcjg	departir
,	PONfbl	,
Puis	ADVgen	puis
en	PROadv	en
montarent	VERcjg	monter
toz	DETind	tot
les	DETdef	le
degréz	NOMcom	degré
de	PRE	de
maubre	NOMcom	maubre
.	PONfrt	.

Li	DETdef	le
cuens	NOMcom	conte
Amiles	NOMpro	Amiles
jut	VERcjg	jesir
la	DETdef	le
nuit	NOMcom	nuit
en	PRE	en
la	DETdef	le
sale	NOMcom	sale
En	PRE	en
un	DETndf	un
grant	ADJqua	grant
lit	NOMcom	lit
a	PRE	a
cristal	NOMcom	cristal
et	CONcoo	et
a	PRE	a
saffres	NOMcom	saffre
.	PONfrt	.

Devant	PRE	devant
le	DETdef	le
conte	NOMcom	conte
art	VERcjg	ardre
uns	DETndf	un
grans	ADJqua	grand
chandelabres	NOMcom	candélabre
,	PONfbl	,
Et	CONcoo	et
la	DETdef	le
pucelle	NOMcom	pucelle
de	PRE	de
sa	DETpos	son
chambre	NOMcom	chambre
l'	PROper	il
esgarde	VERcjg	esgarder
.	PONfrt	.

“	PONpga	“
Hé	INJ	hai
!	PONfrt	!

Dex	NOMpro	dieu
,	PONfbl	,
dist	VERcjg	dire
ele	PROper	il
,	PONfbl	,
biaus	ADJqua	bel
Pere	NOMcom	père
esperitables	ADJqua	esperitable
!	PONfrt	!

Qui	PROrel	que
vit	VERcjg	vëoir
ainz	ADVgen	ainz
home	NOMcom	ome
de	PRE	de
si	ADVgen	si
fier	ADJqua	fier
vasselaige	NOMcom	vasselage
,	PONfbl	,
De	PRE	de
tel	DETind	tel
proesce	NOMcom	pröece
ne	CONcoo	ne
de	PRE	de
tel	DETind	tel
baronnaige	NOMcom	baronnage
,	PONfbl	,
Qui	PROrel	que
ne	ADVneg	ne
me	PROper	je
deingne	VERcjg	deignier
amer	VERinf	amer
ne	CONcoo	ne
ne	ADVneg	ne
m'	PROper	je
esgarde	VERcjg	esgarder
.	PONfrt	.

Mais	CONcoo	mais
par	PRE	par
Jhesu	NOMpro	Jésus
,	PONfbl	,
le	DETdef	le
Pere	NOMcom	père
esperitable	ADJqua	esperitable
,	PONfbl	,
Or	ADVgen	or
ne	ADVneg	ne
lairai	VERcjg	laisser
ce	PROdem	ce
que	PROrel	que
je	PROper	je
voil	VERcjg	vouloir
ne	ADVneg	ne
face	VERcjg	faire
,	PONfbl	,
Ainz	ADVgen	ains
nulle	DETind	nul
fame	NOMcom	feme
ne	ADVneg	ne
fu	VERcjg	estre
onques	ADVgen	onque
si	ADVgen	si
aspre	ADJqua	âpre
,	PONfbl	,
Que	CONsub	que
anquenuit	ADVgen	enquenuit
an	PRE	en
son	DETpos	son
lit	NOMcom	lit
ne	ADVneg	ne
m'	PROper	je
en	PROadv	en
aille	VERcjg	aler
,	PONfbl	,
Coucherai	VERcjg	couchier
moi	PROper	je
desoz	PRE	desoz
les	DETdef	le
piauls	NOMcom	peil
de	PRE	de
martre	NOMcom	martyr
.	PONfrt	.

Il	PROimp	il
ne	ADVneg	ne
m'	PROper	je
en	PROadv	en
chaut	VERcjg	chaloir
,	PONfbl	,
se	CONsub	se
li	DETdef	le
siecles	NOMcom	siècle
m'	PROper	je
esgarde	VERcjg	esgarder
Ne	CONcoo	ne
se	CONsub	se
mes	DETpos	mon
pere	NOMcom	père
m'	PROper	je
en	PROadv	en
fait	VERcjg	faire
chascun	DETind	chascun
jor	NOMcom	jor
batre	VERinf	batre
,	PONfbl	,
Car	CONcoo	car
trop	ADVgen	trop
i	PROadv	i
a	VERcjg	avoir
bel	ADJqua	bel
home	NOMcom	ome
.	PONfbl	.
”	PONpdr	”
Or	ADVgen	or
fu	VERcjg	estre
la	DETdef	le
damme	NOMcom	dame
durement	ADVgen	durement
corroucie	VERppe	courroucer
Dou	PRE.DETdef	de.le
conte	NOMcom	conte
Amile	NOMpro	Amile
qui	PROrel	que
si	ADVgen	si
la	PROper	il
contralie	VERcjg	contrariier
.	PONfrt	.

A	PRE	a
mienuit	NOMcom	mïenuit
toute	ADVgen	tout
seule	ADJqua	sol
se	PROper	soi
lieve	VERcjg	lever
,	PONfbl	,
Onques	ADVgen	onque
n'	ADVneg	ne
i	PROadv	i
quist	VERcjg	quérir
garce	NOMcom	garce
ne	CONcoo	ne
chamberiere	NOMcom	chamberiere
.	PONfrt	.

Un	DETndf	un
chier	ADJqua	chier
mantel	NOMcom	mantel
osterin	ADJqua	osterin
sor	PRE	sor
li	PROper	il
giete	VERcjg	jeter
,	PONfbl	,
Puis	ADVgen	puis
se	PROper	soi
leva	VERcjg	lever
,	PONfbl	,
si	ADVgen	si
estaint	VERcjg	esteindre
la	DETdef	le
lumiere	NOMcom	lumière
.	PONfrt	.

Or	ADVgen	or
fu	VERcjg	estre
la	DETdef	le
chambre	NOMcom	chambre
toute	ADVgen	tout
noire	ADJqua	noir
et	CONcoo	et
teniecle	ADJqua	tenicle
,	PONfbl	,
Au	PRE.DETdef	a
lit	NOMcom	lit
le	DETdef	le
conte	NOMcom	conte
s'	PROper	soi
i	PROadv	i
est	VERcjg	estre
tost	ADVgen	tost
approchie	VERppe	approcher
Et	CONcoo	et
sozleva	VERcjg	soslever
les	DETdef	le
piauls	NOMcom	peil
de	PRE	de
martre	NOMcom	martyr
chieres	ADJqua	chier
Et	CONcoo	et
elle	PROper	elle
s'	PROper	soi
est	VERcjg	estre
léz	PRE	lez
le	DETdef	le
conte	NOMcom	conte
couchie	VERppe	couchier
,	PONfbl	,
Moult	ADVgen	moult
souavet	ADJqua	souave
s'	PROper	soi
est	VERcjg	estre
deléz	PRE	delez
lui	PROper	il
glacie	VERppe	glacire
.	PONfrt	.

Li	DETdef	le
cuens	NOMcom	conte
s'	PROper	soi
esveille	VERcjg	éveiller
,	PONfbl	,
toute	ADVgen	tout
mue	VERcjg	mu
la	DETdef	le
chiere	NOMcom	chiere
Et	CONcoo	et
dist	VERcjg	dire
li	DETdef	le
cuens	NOMcom	conte
:	PONfbl	:
“	PONpga	“
Qui	PROint	que
iéz	VERcjg	ez
tu	PROper	tu
,	PONfbl	,
envoisie	VERppe	envoisier
,	PONfbl	,
Qui	PROrel	que
a	PRE	a
tele	DETind	tel
hore	NOMcom	heure
iéz	VERcjg	ez
deléz	PRE	delez
moi	PROper	je
couchie	VERppe	couchier
?	PONfrt	?

Se	CONsub	se
tu	PROper	tu
iéz	VERcjg	ez
fame	NOMcom	feme
,	PONfbl	,
espeuse	NOMcom	épouse
nosoïe	VERppe	noser
,	PONfbl	,
Ou	CONcoo	o
fille	NOMcom	fille
Charle	NOMpro	Charles
,	PONfbl	,
qui	PROrel	que
France	NOMpro	France
a	VERcjg	avoir
en	PRE	en
baillie	NOMcom	baillie
,	PONfbl	,
Je	PROper	je
te	PROper	tu
conjur	VERcjg	conjurer
de	PRE	de
Deu	NOMpro	Dieu
le	DETdef	le
fil	NOMcom	fil
Marie	NOMpro	Marie
,	PONfbl	,
Ma	DETpos	mon
douce	ADJqua	doux
amie	NOMcom	ami
,	PONfbl	,
retorne	VERcjg	retorner
t'	PROper	tu
an	PROadv	en
arriere	ADVgen	ariere
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
tu	PROper	tu
iéz	VERcjg	ez
beasse	NOMcom	beasse
ou	CONcoo	o
chamberiere	NOMcom	chamberiere
De	PRE	de
bas	ADJqua	bas
paraige	NOMcom	parage
,	PONfbl	,
moult	ADVgen	moult
t'	PROper	tu
iéz	VERcjg	ez
bien	ADVgen	bien
avancie	VERppe	avancir
:	PONfbl	:
Remain	VERcjg	remanoir
huimais	ADVgen	ui
o	PRE	o
moi	PROper	je
a	PRE	a
bele	ADJqua	bel
chiere	NOMcom	chiere
,	PONfbl	,
Demain	ADVgen	demain
avras	VERcjg	avoir
cent	DETcar	cent
sols	NOMcom	sou
en	PRE	en
t'	DETpos	ton
aumosniere	NOMcom	aumosniere
.	PONfbl	.
”	PONpdr	”
De	PRE	de
ce	PROdem	ce
qu'	PROrel	que
elle	PROper	elle
oit	VERcjg	ouïr
fu	VERcjg	estre
elle	PROper	elle
forment	ADVgen	fortement
lie	ADJqua	lié
.	PONfrt	.

Envers	PRE	envers
le	DETdef	le
conte	NOMcom	conte
est	VERcjg	estre
plus	ADVgen	plus
préz	ADVgen	près
approchie	VERppe	approcher
Et	CONcoo	et
ne	ADVneg	ne
dist	VERcjg	dire
mot	NOMcom	mot
,	PONfbl	,
ainz	ADVgen	ainz
est	VERcjg	estre
bien	ADVgen	bien
acoisie	VERppe	acoisier
.	PONfrt	.

Li	DETdef	le
cuens	NOMcom	conte
la	PROper	il
sent	VERcjg	sentir
graislete	ADJqua	grêlet
et	CONcoo	et
deloïe	ADJqua	delui
,	PONfbl	,
Ainz	ADVgen	ains
ne	ADVneg	ne
se	PROper	soi
mut	VERcjg	movoir
que	CONsub	que
s'	DETpos	son
amor	NOMcom	amor
moult	ADVgen	moult
desirre	VERcjg	desirrer
.	PONfrt	.

Les	DETdef	le
mamelettes	NOMcom	mamelette
deléz	PRE	delez
le	DETdef	le
piz	NOMcom	piz
li	PROper	il
sieent	VERcjg	sëoir
,	PONfbl	,
Par	PRE	par
un	DETndf	un
petit	PROind	petit
ne	ADVneg	ne
sont	VERcjg	estre
dures	ADJqua	dur
com	CONsub	come
pierres	NOMcom	piere
,	PONfbl	,
Si	ADVgen	si
enchaït	VERcjg	enchoir
li	DETdef	le
ber	NOMcom	baron
une	DETcar	un
foïe	NOMcom	fuie
.	PONfrt	.

Ainz	ADVgen	ains
qu'	CONsub	que
il	PROper	il
eüst	VERcjg	avoir
l'	DETdef	le
autre	PROind	autre
renconmencie	VERcjg	rencommencer
,	PONfbl	,
Les	PROper	il
oit	VERcjg	ouïr
Hardréz	NOMpro	Hardré
de	PRE	de
la	DETdef	le
chambre	NOMcom	chambre
ou	PROrel	où
il	PROper	il
iere	VERcjg	estre
.	PONfrt	.

Hé	INJ	hai
!	PONfrt	!

Dex	NOMpro	dieu
,	PONfbl	,
tant	ADVgen	tant
mar	ADVgen	mar
i	PROadv	i
vinrent	VERcjg	venir
!	PONfrt	!

La	DETdef	le
gentiz	ADJqua	gentil
damme	NOMcom	dame
a	VERcjg	avoir
le	DETdef	le
conte	NOMcom	conte
appellé	VERppe	appeler
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
dist	VERcjg	dire
elle	PROper	elle
,	PONfbl	,
un	DETndf	un
petit	PROind	petit
m'	PROper	je
entendéz	VERcjg	entendre
.	PONfrt	.

Voz	PROper	vous
aviiéz	VERcjg	avoir
le	DETdef	le
mien	ADJpos	mon
cors	NOMcom	corps
refusé	VERppe	refuser
,	PONfbl	,
Par	PRE	par
bel	ADJqua	bel
engieng	NOMcom	engin
voz	PROper	vous
ai	VERcjg	avoir
prins	VERppe	prendre
et	CONcoo	et
maté	VERppe	mater
.	PONfrt	.

D'	PRE	de
or	ADVgen	or
en	PRE	en
avant	ADVgen	avant
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
voz	PROper	vous
plaist	VERcjg	plaire
,	PONfbl	,
si	ADVgen	si
m'	PROper	je
améz	VERcjg	aimer
Et	CONcoo	et
si	ADVgen	si
soiéz	VERcjg	être
mes	DETpos	mon
drus	NOMcom	dru
et	CONcoo	et
mes	DETpos	mon
privéz	NOMcom	privé
.	PONfbl	.
”	PONpdr	”
Li	DETdef	le
cuens	NOMcom	conte
l'	PROper	il
oï	VERcjg	öir
,	PONfbl	,
si	ADVgen	si
en	PROadv	en
fu	VERcjg	estre
moult	ADVgen	moult
iréz	VERppe	irer
.	PONfrt	.

“	PONpga	“
Damme	NOMcom	dame
,	PONfbl	,
dist	VERcjg	dire
il	PROper	il
,	PONfbl	,
bien	ADVgen	bien
m'	PROper	je
avéz	VERcjg	avoir
enchanté	VERppe	enchanter
Et	CONcoo	et
mon	DETpos	mon
service	NOMcom	service
et	CONcoo	et
mes	DETpos	mon
dons	NOMcom	don
recopéz	VERppe	recouper
.	PONfrt	.

Sel	CONsub.PROper	si.le
seit	VERcjg	être
li	DETdef	le
rois	NOMcom	roi
,	PONfbl	,
j'	PROper	je
avrai	VERcjg	avoir
le	DETdef	le
chief	NOMcom	chief
copé	VERppe	coper
.	PONfbl	.
”	PONpdr	”
Hardréz	NOMpro	Hardré
l'	PROper	il
oït	VERcjg	ouïr
de	PRE	de
sa	DETpos	son
chambre	NOMcom	chambre
ou	PROrel	où
il	PROper	il
iert	VERcjg	estre
.	PONfrt	.

A	PRE	a
sa	DETpos	son
vois	NOMcom	voix
haute	ADJqua	haut
conmensa	VERcjg	commenser
a	PRE	a
crier	VERinf	crïer
:	PONfbl	:
“	PONpga	“
Par	PRE	par
Deu	NOMpro	Dieu
!	PONfrt	!

Amiles	NOMpro	Amiles
,	PONfbl	,
trop	ADVgen	trop
voz	PROper	vous
iestez	VERcjg	ester
hastéz	VERppe	hâter
.	PONfrt	.

Or	ADVgen	or
sai	VERcjg	savoir
je	PROper	je
bien	ADVgen	bien
que	CONsub	que
voz	PROper	vous
poéz	VERcjg	pouvoir
vanter	VERinf	vanter
.	PONfrt	.

Riches	ADJqua	riche
soudees	NOMcom	soldée
de	PRE	de
la	DETdef	le
cort	NOMcom	cort
emportéz	VERcjg	emporter
,	PONfbl	,
Quant	CONsub	quand
o	PRE	o
ma	DETpos	mon
damme	NOMcom	dame
iestez	VERcjg	ester
reprins	VERppe	reprendre
prouvéz	VERppe	prouver
.	PONfrt	.

Mais	CONcoo	mais
se	CONsub	se
vif	VERcjg	vivre
tant	ADVgen	tant
que	CONsub	que
il	PROimp	il
soit	VERcjg	estre
ajorné	VERppe	ajorner
,	PONfbl	,
Lors	ADVgen	lors
l'	PROper	il
irai	VERcjg	aler
je	PROper	je
l'	DETdef	le
empereor	NOMcom	empereur
conter	VERinf	conter
,	PONfbl	,
Si	ADVgen	si
voz	PROper	vous
fera	VERcjg	faire
celle	DETdem	cil
teste	NOMcom	teste
coper	VERinf	coper
.	PONfbl	.
”	PONpdr	”
Entre	PRE	entre
la	DETdef	le
damme	NOMcom	dame
et	CONcoo	et
le	DETdef	le
conte	NOMcom	conte
au	PRE.DETdef	a
vis	NOMcom	vis
cler	ADJqua	clair
Andui	PROcar	ambedos
deproient	VERcjg	déprier
le	DETdef	le
traïtor	NOMcom	träitor
Hardré	NOMpro	Hardré
,	PONfbl	,
Mais	CONcoo	mais
il	PROper	il
n'	ADVneg	ne
i	PROadv	i
treuvent	VERcjg	trouver
ne	CONcoo	ne
foi	NOMcom	foi
ne	CONcoo	ne
loiauté	NOMcom	loyauté
.	PONfrt	.

Voit	VERcjg	vëoir
le	PROper	il
li	DETdef	le
cuens	NOMcom	conte
,	PONfbl	,
moult	ADVgen	moult
s'	PROper	soi
en	PROadv	en
est	VERcjg	estre
aïréz	VERppe	äirer
.	PONfrt	.

La	DETdef	le
fille	NOMcom	fille
Charle	NOMpro	Charles
l'en	PROind	loin
prinst	VERcjg	prendre
a	PRE	a
apeller	VERinf	appeler
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
elle	PROper	elle
,	PONfbl	,
ne	ADVneg	ne
soiéz	VERcjg	être
effraéz	VERppe	effrayer
.	PONfrt	.

Se	CONsub	se
il	PROper	il
voz	PROper	vous
weult	VERcjg	vouloir
de	PRE	de
noient	PROind	néant
encuser	VERinf	encuser
,	PONfbl	,
Prennéz	VERcjg	prendre
bataille	NOMcom	bataille
vers	PRE	vers
lui	PROper	il
,	PONfbl	,
voz	PROper	vous
le	PROper	il
vaintréz	VERcjg	vaincre
,	PONfbl	,
Qu'	CONcoo	que
il	PROper	il
est	VERcjg	estre
fel	ADJqua	felon
et	CONcoo	et
traïtres	ADJqua	träitor
.	PONfbl	.
”	PONpdr	”
A	PRE	a
celle	DETdem	cil
nuit	NOMcom	nuit
l'	PROper	il
ont	VERcjg	avoir
a	PRE	a
itant	ADVgen	itant
laissié	VERppe	laisser
Jusqu'	ADVgen	jusque
au	PRE.DETdef	a
matin	NOMcom	matin
que	PROrel	que
il	PROimp	il
fu	VERcjg	estre
esclairié	VERppe	éclairer
,	PONfbl	,
Que	PROrel	que
Hardréz	NOMpro	Hardré
est	VERcjg	estre
et	CONcoo	et
vestus	VERppe	vestir
et	CONcoo	et
chauciéz	VERppe	chaucier
.	PONfrt	.

An	PRE	en
palais	NOMcom	palais
vient	VERcjg	venir
,	PONfbl	,
deléz	PRE	delez
le	DETdef	le
roi	NOMcom	roi
s'	PROper	soi
assiet	VERcjg	assëoir
,	PONfbl	,
Le	DETdef	le
conte	NOMcom	conte
Amile	NOMpro	Amile
encuse	VERcjg	encuser
.	PONfrt	.

Hardréz	NOMpro	Hardré
li	PROper	il
dist	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
drois	ADJqua	droit
empereres	NOMcom	empereur
,	PONfbl	,
Je	PROper	je
voz	PROper	vous
apors	VERcjg	aporter
nouveles	NOMcom	nouvelle
effraees	VERppe	effrayer
.	PONfrt	.

Li	DETdef	le
cuens	NOMcom	conte
Amiles	NOMpro	Amiles
ta	DETpos	ton
fille	NOMcom	fille
a	VERcjg	avoir
vergondee	VERppe	vergonder
,	PONfbl	,
Enz	ADVgen	ens
en	PRE	en
un	DETndf	un
lit	NOMcom	lit
l'	PROper	il
ai	VERcjg	avoir
reprinse	VERppe	reprendre
prouvee	VERppe	prouver
.	PONfrt	.

Rois	NOMcom	roi
,	PONfbl	,
fait	VERcjg	faire
l'	PROper	il
ardoir	VERinf	ardre
,	PONfbl	,
la	DETdef	le
poudre	NOMcom	poudre
en	PROadv	en
soit	VERcjg	estre
ventee	VERppe	venter
.	PONfrt	.

Par	PRE	par
Deu	NOMpro	Dieu
,	PONfbl	,
morte	VERppe	morir
an	PROadv	en
doit	VERcjg	devoir
iestre	VERinf	être
.	PONfbl	.
”	PONpdr	”
Nostre	DETpos	notre
empereres	NOMcom	empereur
entent	VERcjg	entendre
le	DETdef	le
parjuré	VERppe	parjurer
:	PONfbl	:
“	PONpga	“
Hardré	NOMpro	Hardré
,	PONfbl	,
dist	VERcjg	dire
il	PROper	il
,	PONfbl	,
moult	ADVgen	moult
grant	ADJqua	grant
tort	NOMcom	tort
en	PROadv	en
avéz	VERcjg	avoir
.	PONfrt	.

Por	PRE	por
trestout	DETind	trèstout
l'	DETdef	le
or	NOMcom	or
de	PRE	de
la	DETdef	le
crestienté	NOMcom	chrétienté
Ne	ADVneg	ne
feroit	VERcjg	faire
il	PROper	il
vers	PRE	vers
moi	PROper	je
desloiauté	NOMcom	déloyauté
.	PONfbl	.
”	PONpdr	”
Dist	VERcjg	dire
li	DETdef	le
